player,team,age,pos,min,blk%_rank,stl%_rank,foul%_rank,fgor%_rank,fgdr%_rank,ftor%_rank,ftdr%_rank,ft%_rank,sfld%_rank,ffld%_rank,and1%_rank,usage_rank,psa_rank,ast%_rank,ast:usg_rank,tov%_rank,diff_rank,offense:_pts/poss_rank,offense:_efg%_rank,offense:_tov%_rank,offense:_orb%_rank,offense:_ft_rate_rank,defense:_pts/poss_rank,defense:_efg%_rank,defense:_tov%_rank,defense:_orb%_rank,defense:_ft_rate_rank,onoff_opp_halfcourt_pts/poss_rank,onoff_opp_halfcourt_halfcourt:_pts/play_rank,onoff_opp_halfcourt_halfcourt:_oreb%_rank,onoff_opp_halfcourt_halfcourt:_%_of_plays_rank,onoff_opp_halfcourt_putbacks:_pts/miss_rank,onoff_opp_halfcourt_putbacks:_plays/miss_rank,onoff_opp_halfcourt_putbacks:_pts/play_rank,onoff_opp_team_fg%:_rim_rank,onoff_opp_team_fg%:_short_mid_rank,onoff_opp_team_fg%:_long_mid_rank,onoff_opp_team_fg%:_all_mid_rank,onoff_opp_team_fg%:_corner_three_rank,onoff_opp_team_fg%:_non_corner_rank,onoff_opp_team_fg%:_all_three_rank,onoff_opp_shot_frequency:_rim_rank,onoff_opp_shot_frequency:_short_mid_rank,onoff_opp_shot_frequency:_long_mid_rank,onoff_opp_shot_frequency:_all_mid_rank,onoff_opp_shot_frequency:_corner_three_rank,onoff_opp_shot_frequency:_non_corner_rank,onoff_opp_shot_frequency:_all_three_rank,onoff_opp_transition_pts/poss_rank,onoff_opp_transition_all_transition:_pts+/poss_rank,onoff_opp_transition_all_transition:_freq_rank,onoff_opp_transition_all_transition:_pts/play_rank,onoff_opp_transition_off_steals:_pts+/poss_rank,onoff_opp_transition_off_steals:_freq_rank,onoff_opp_transition_off_steals:_pts/play_rank,onoff_opp_transition_off_live_rebounds:_pts+/poss_rank,onoff_opp_transition_off_live_rebounds:_freq_rank,onoff_opp_transition_off_live_rebounds:_pts/play_rank,onoff_team_halfcourt_pts/poss_rank,onoff_team_halfcourt_halfcourt:_pts/play_rank,onoff_team_halfcourt_halfcourt:_oreb%_rank,onoff_team_halfcourt_halfcourt:_%_of_plays_rank,onoff_team_halfcourt_putbacks:_pts/miss_rank,onoff_team_halfcourt_putbacks:_plays/miss_rank,onoff_team_halfcourt_putbacks:_pts/play_rank,onoff_team_team_fg%:_rim_rank,onoff_team_team_fg%:_short_mid_rank,onoff_team_team_fg%:_long_mid_rank,onoff_team_team_fg%:_all_mid_rank,onoff_team_team_fg%:_corner_three_rank,onoff_team_team_fg%:_non_corner_rank,onoff_team_team_fg%:_all_three_rank,onoff_team_shot_frequency:_rim_rank,onoff_team_shot_frequency:_short_mid_rank,onoff_team_shot_frequency:_long_mid_rank,onoff_team_shot_frequency:_all_mid_rank,onoff_team_shot_frequency:_corner_three_rank,onoff_team_shot_frequency:_non_corner_rank,onoff_team_shot_frequency:_all_three_rank,onoff_team_transition_pts/poss_rank,onoff_team_transition_all_transition:_pts+/poss_rank,onoff_team_transition_all_transition:_freq_rank,onoff_team_transition_all_transition:_pts/play_rank,onoff_team_transition_off_steals:_pts+/poss_rank,onoff_team_transition_off_steals:_freq_rank,onoff_team_transition_off_steals:_pts/play_rank,onoff_team_transition_off_live_rebounds:_pts+/poss_rank,onoff_team_transition_off_live_rebounds:_freq_rank,onoff_team_transition_off_live_rebounds:_pts/play_rank,efg%_rank,rim_accuracy_rank,short_mid_accuracy_rank,long_mid_accuracy_rank,all_mid_accuracy_rank,corner_three_accuracy_rank,non_corner_accuracy_rank,all_three_accuracy_rank,rim_frequency_rank,short_mid_frequency_rank,long_mid_frequency_rank,all_mid_frequency_rank,corner_three_frequency_rank,non_corner_frequency_rank,all_three_frequency_rank,2p%_overall_rank,3p%_overall_rank,astd%_all_overall_rank,astd%_rim_overall_rank,astd%_mid_overall_rank,astd%_three_overall_rank
Keldon Johnson,SAS,21.0,Forward,1958,36,16,58,69,70,84,99,34,91,40,77,63,48,43,20,80,91,64,52,70,50,90,95,98,80,14,34,95,96,10,24,69,35,85,98,66,48,67,93,76,93,35,34,5,9,58,96,95,95,72,21,81,68,29,81,65,13,65,64,65,49,89,75,64,69,51,96,7,86,17,34,21,89,35,25,25,47,35,34,64,40,91,34,22,78,22,57,86,57,42,34,57,80,56,17,47,36,94,64,49,59,13,22,9,61,37,53,36,30,70
Stanley Johnson,TOR,24.4,Forward,973,57,100,16,36,50,62,71,58,63,53,48,37,19,70,89,11,86,92,85,69,69,95,51,91,27,6,19,51,57,4,20,76,25,92,89,63,54,65,83,79,89,51,77,82,88,16,20,13,51,62,30,72,47,31,45,65,22,77,92,88,68,29,91,77,92,62,24,19,16,58,82,81,92,5,40,6,17,69,54,92,65,15,68,21,9,35,89,49,83,19,13,46,23,34,32,31,37,56,38,23,30,67,73,74,18,33,72,91,96,54
Tyler Johnson,BKN,28.5,Combo,632,0,9,52,5,55,0,0,0,15,23,0,2,67,8,16,84,5,26,26,46,15,41,3,16,13,20,4,3,2,9,59,47,23,75,43,0,56,0,69,80,85,17,44,95,85,75,33,44,3,30,59,86,88,13,99,3,93,22,26,26,50,0,7,24,6,3,97,49,91,12,79,57,2,55,98,87,9,91,74,26,64,0,90,7,3,4,94,0,99,75,38,91,80,92,47,50,52,7,8,57,15,95,85,98,72,54,6,13,11,16
Nikola Jokic,DEN,25.7,Big,2487,26,79,78,61,84,53,57,95,38,99,61,99,82,100,98,56,5,25,18,53,93,7,4,2,25,32,29,4,2,48,89,82,85,68,3,8,1,1,14,81,59,40,89,58,87,36,18,18,4,33,56,16,9,68,3,66,46,67,25,42,92,40,54,88,8,9,27,17,15,5,84,35,64,4,20,2,84,93,93,25,6,8,11,45,1,57,5,81,4,74,66,91,88,94,0,73,79,19,97,89,97,23,53,48,65,79,93,94,83,77
Damian Jones,SAC,25.3,Big,326,80,52,51,43,43,0,20,51,94,58,30,11,96,59,84,20,61,56,44,67,56,65,61,79,26,44,50,61,47,45,76,54,67,31,32,86,70,88,45,86,80,15,76,19,50,34,90,83,61,88,88,87,72,70,55,89,76,89,56,50,35,77,8,20,17,15,14,71,28,47,84,79,56,23,70,41,71,51,57,56,92,85,78,58,18,54,92,95,81,93,81,96,49,89,0,0,0,84,32,71,44,35,23,22,91,0,4,3,2,21
Mason Jones,HOU,22.3,Combo,223,16,29,74,0,94,0,89,3,99,75,72,61,54,43,30,6,80,84,81,75,73,16,60,51,35,55,56,60,45,51,80,63,70,42,70,31,21,20,78,60,73,54,87,73,90,19,12,10,60,57,72,56,46,53,40,61,57,59,84,83,70,57,28,41,33,73,47,86,76,76,65,75,11,22,86,52,50,91,86,84,62,69,51,62,54,56,64,73,54,67,28,97,33,72,0,29,61,64,22,64,30,22,70,56,53,46,30,6,45,75
Tre Jones,SAS,20.8,Point,161,0,32,32,86,5,0,0,0,93,32,0,9,61,23,75,95,24,12,15,15,63,8,67,42,17,84,93,67,42,91,26,43,70,18,20,58,21,38,31,81,74,65,38,39,35,56,54,56,67,89,32,88,95,78,91,59,52,68,12,10,54,69,81,88,37,28,23,34,21,20,29,21,46,58,54,58,72,37,46,12,18,30,19,45,64,47,10,34,12,55,100,7,25,11,0,0,0,95,95,41,82,41,2,2,70,0,70,23,95,0
Tyus Jones,MEM,24.5,Point,1153,25,80,100,52,41,0,0,85,16,14,23,25,23,55,86,91,79,58,24,49,79,92,85,84,94,53,10,85,88,25,93,33,29,44,63,90,84,94,52,37,38,78,63,21,40,52,29,31,85,63,94,69,77,90,77,45,88,54,58,33,86,61,81,86,46,13,54,22,33,38,30,32,62,27,37,25,58,65,64,58,56,46,46,60,48,44,47,34,40,27,32,84,52,82,17,20,17,11,100,30,89,77,30,41,59,17,34,25,39,14
Derrick Jones Jr.,POR,23.7,Wing,1298,99,42,17,96,29,0,79,10,82,32,29,11,64,6,16,74,60,82,87,52,22,64,24,6,93,76,5,24,12,94,72,35,57,27,10,4,82,11,19,18,13,89,12,93,51,17,16,11,24,73,70,65,27,66,56,80,79,55,82,92,32,20,57,9,98,50,84,54,68,99,61,91,32,1,96,26,33,93,86,82,22,14,24,20,18,18,30,20,29,72,65,22,5,12,30,19,24,98,8,6,2,84,13,29,92,25,33,29,48,29
DeAndre Jordan,BKN,32.3,Big,1231,75,7,68,74,77,59,93,2,72,45,62,16,99,63,83,1,47,57,63,18,50,88,36,66,49,69,13,36,52,63,59,51,54,42,16,97,86,97,67,52,58,37,91,74,92,25,13,12,36,41,65,37,38,26,57,47,85,40,57,51,59,51,65,25,86,75,19,53,29,55,55,58,37,6,69,18,79,86,88,57,72,71,62,15,57,13,92,69,86,100,96,40,5,26,0,0,0,99,4,9,2,0,0,0,100,0,28,9,52,0
Cory Joseph,SAC,29.2,Combo,926,40,68,10,71,15,89,44,43,47,68,28,11,36,30,62,29,14,14,13,64,89,6,32,49,74,13,18,32,36,9,11,22,26,33,51,11,50,12,84,42,67,36,34,35,28,29,89,80,32,45,3,85,22,7,54,70,6,94,14,16,78,97,81,94,25,4,79,22,58,13,84,49,36,95,79,95,49,5,8,14,12,86,7,30,60,23,24,59,19,41,90,52,36,44,56,11,30,51,77,55,77,74,24,36,63,30,41,23,71,15
Cory Joseph,DET,29.2,Combo,490,80,82,32,55,53,0,47,78,60,98,78,62,83,94,94,34,11,14,6,94,65,71,25,10,96,72,1,25,16,28,80,90,77,88,31,53,60,57,17,74,52,3,98,100,99,19,4,3,25,23,41,33,8,95,1,48,14,77,14,25,86,78,8,62,1,7,21,10,10,94,6,13,100,27,23,20,1,32,9,14,32,60,42,98,98,88,6,13,9,71,93,61,67,61,0,91,70,76,100,60,97,7,6,2,83,55,93,59,91,59
Mfiondu Kabengele,CLE,23.2,Forward,149,100,38,24,91,88,0,88,0,88,80,80,42,42,51,51,28,88,74,92,72,9,20,88,89,66,31,80,88,89,25,47,33,45,32,74,77,22,62,82,68,82,60,31,58,41,17,71,52,88,77,57,81,76,42,77,68,36,68,74,81,5,50,10,12,34,81,70,82,84,52,90,85,23,23,65,36,97,66,87,74,92,84,90,85,90,79,88,73,90,41,58,1,99,29,0,57,31,66,8,26,9,47,89,76,82,31,67,96,1,2
Frank Kaminsky,PHX,27.6,Big,677,35,29,31,32,72,0,4,34,32,9,54,68,40,83,84,94,100,62,77,14,14,46,100,94,100,95,92,100,99,78,100,94,78,88,70,95,0,54,99,82,95,41,7,87,34,99,26,76,100,100,100,96,100,98,100,97,99,43,62,54,16,87,72,8,98,99,76,99,96,92,3,7,13,87,6,53,100,27,85,62,25,99,45,86,98,67,10,93,41,46,34,63,49,62,87,48,66,30,72,61,68,65,65,63,39,66,20,19,43,21
Enes Kanter,POR,28.5,Big,1727,39,22,59,98,94,90,62,65,56,59,75,51,78,33,26,64,58,54,71,51,21,58,58,23,41,72,74,58,53,43,87,68,89,21,11,46,31,37,61,22,36,87,6,26,4,96,38,73,58,21,71,10,9,87,3,43,62,42,54,58,30,27,40,20,80,88,76,84,89,23,80,58,8,94,81,94,50,33,34,54,72,55,71,96,29,97,27,69,21,74,42,36,20,35,0,0,0,92,35,15,29,0,18,13,64,0,97,95,85,21
Luke Kennard,LAC,24.4,Combo,1125,34,5,37,18,84,0,54,70,9,16,95,16,95,14,25,63,84,83,74,54,93,40,68,60,38,32,52,68,59,55,30,42,54,36,59,83,19,62,62,43,46,24,18,50,25,69,89,90,68,59,37,56,66,31,72,48,19,46,83,69,84,90,93,87,81,75,82,57,82,23,49,36,87,69,6,34,45,29,30,83,37,91,33,55,94,50,31,90,31,98,94,71,68,77,91,93,95,9,37,91,61,86,61,74,78,95,11,10,7,46
Maxi Kleber,DAL,28.8,Big,1340,37,13,73,13,22,56,38,99,6,17,14,3,58,28,66,79,92,88,93,48,54,75,78,72,69,47,54,78,65,75,56,75,72,65,75,38,68,47,95,25,54,53,25,23,17,44,85,81,78,65,53,70,60,66,73,72,37,71,88,71,33,80,85,80,68,92,53,80,63,84,79,85,74,48,65,57,8,41,25,88,99,85,95,95,51,94,95,89,87,61,18,11,74,18,65,88,89,2,3,61,12,98,95,99,8,90,0,1,63,21
Nathan Knight,ATL,23.1,Big,181,55,71,56,65,2,0,88,40,92,28,13,65,13,7,3,18,4,7,14,19,39,14,14,35,43,53,1,14,37,44,41,20,41,12,90,15,87,45,4,40,14,7,85,36,73,92,72,85,14,26,13,53,8,15,27,62,67,84,7,22,27,33,7,40,1,1,30,24,22,4,95,73,68,50,49,49,67,31,38,7,45,48,39,45,77,36,57,34,72,5,26,9,0,6,0,0,2,68,6,0,3,90,50,64,46,2,8,1,99,21
Kevin Knox,NYK,21.2,Forward,417,42,26,37,8,17,92,17,0,43,6,78,34,18,11,12,71,6,12,6,7,82,81,11,42,55,2,16,11,69,3,14,11,44,4,33,61,68,63,16,78,58,35,18,96,69,66,32,39,11,7,24,29,25,37,66,8,76,21,12,4,21,57,26,60,15,48,1,19,0,92,2,11,91,51,22,34,25,26,22,12,94,15,88,38,71,22,96,10,95,22,23,6,31,11,88,11,54,26,18,72,43,89,53,79,7,51,8,11,20,2
John Konchar,MEM,24.6,Forward,468,47,99,47,88,76,86,98,0,17,69,0,21,91,62,86,62,74,57,22,58,98,57,81,91,52,23,85,81,91,10,69,77,32,92,73,27,73,44,94,87,95,36,88,51,83,72,15,27,81,52,76,40,21,60,15,64,64,59,57,27,98,52,90,95,49,4,46,50,46,21,70,56,14,75,85,85,86,31,49,57,23,18,34,19,26,22,44,14,56,92,93,66,83,67,28,81,48,72,50,18,40,73,38,51,99,48,17,7,21,2
Furkan Korkmaz,PHI,23.3,Forward,992,26,80,76,7,1,58,73,27,40,68,30,76,32,66,41,87,78,95,97,98,46,23,19,1,59,99,85,19,4,99,98,97,99,52,10,1,39,2,0,74,4,94,52,6,18,80,13,28,19,26,78,12,20,46,11,43,79,35,95,98,43,24,14,31,19,83,29,7,15,5,100,99,27,23,75,44,96,54,79,95,63,20,64,88,92,92,28,15,23,29,44,26,40,22,59,43,49,9,36,74,57,60,92,81,13,49,49,69,84,58
Luke Kornet,BOS,25.3,Big,247,99,3,71,29,26,96,17,0,2,6,99,24,23,67,80,89,82,94,82,94,90,60,29,13,39,91,29,29,6,90,94,93,89,79,68,27,50,29,8,16,6,47,86,13,58,58,40,44,29,71,84,65,84,73,61,44,41,50,94,81,87,75,98,87,97,75,68,63,72,75,65,74,57,63,34,53,80,30,44,94,58,55,57,85,32,83,28,66,32,37,94,54,99,84,0,35,8,28,21,17,14,78,91,86,96,8,26,50,2,21
Kyle Kuzma,LAL,25.3,Forward,1924,59,10,86,89,78,77,58,16,28,39,72,74,41,60,30,31,42,24,35,18,60,50,75,93,29,52,29,75,90,36,27,5,19,11,9,63,67,70,97,88,97,73,3,12,2,63,96,96,75,54,64,45,63,57,63,48,78,40,24,14,39,21,46,28,74,40,57,60,60,39,42,41,10,90,42,79,55,67,65,24,86,25,86,67,31,84,87,23,87,59,73,34,47,38,45,65,52,47,41,67,53,58,63,64,58,50,59,66,59,64
Zach LaVine,CHI,25.6,Wing,2028,59,23,74,45,65,0,58,73,69,94,61,97,94,97,71,17,46,9,36,4,9,67,94,77,76,94,83,94,71,97,70,95,88,91,72,18,53,24,75,76,86,63,40,30,30,87,41,62,94,77,45,84,91,88,96,34,33,28,9,20,10,9,5,2,48,16,9,90,31,62,33,44,91,70,4,33,8,37,23,9,57,34,60,51,72,43,46,12,53,91,69,65,78,80,80,91,91,82,24,82,50,12,49,27,81,91,97,89,92,99
Anthony Lamb,HOU,22.8,Forward,338,13,0,31,87,30,79,24,0,20,62,22,39,17,32,31,33,82,73,72,87,15,54,79,80,29,26,74,79,76,30,19,87,42,94,93,80,63,82,22,57,37,24,69,82,82,55,32,35,79,18,30,29,65,57,69,10,29,19,73,89,5,47,11,9,42,61,51,76,67,78,63,72,53,30,77,53,26,56,46,73,21,75,7,24,90,26,24,72,9,20,14,51,0,47,38,25,27,63,13,0,3,59,86,78,38,29,51,77,79,2
Jeremy Lamb,IND,28.4,Wing,757,96,84,24,73,73,0,93,99,81,89,24,60,69,45,33,94,8,5,6,19,25,80,42,21,88,81,85,42,54,79,72,94,77,95,81,88,61,85,8,4,1,68,95,9,79,15,18,12,42,2,48,2,32,60,26,1,56,1,5,3,52,9,72,10,98,73,77,11,39,13,2,2,40,7,85,30,72,74,77,5,28,31,42,76,67,79,8,24,17,60,15,66,69,72,0,90,86,39,89,67,86,3,61,31,28,85,66,80,39,76
Romeo Langford,BOS,21.0,Wing,269,68,12,22,82,20,0,0,0,80,11,66,12,3,10,25,13,64,68,57,42,53,80,53,48,49,70,49,53,42,89,34,61,42,76,70,33,74,45,50,32,36,22,39,51,42,73,77,81,53,38,28,47,56,2,75,31,50,33,68,68,63,39,58,66,40,43,48,47,45,54,63,62,78,47,23,32,14,58,44,68,29,49,34,64,25,76,15,59,17,2,77,5,5,3,0,0,0,87,69,76,74,27,8,7,9,0,91,92,3,0
Jake Layman,MIN,26.7,Forward,563,82,90,62,17,3,89,10,29,74,9,88,28,68,26,28,29,21,19,13,82,65,29,46,43,20,68,66,46,17,40,75,76,77,67,26,48,7,19,14,93,82,51,33,78,56,10,69,44,46,95,70,93,91,55,80,83,61,85,19,29,50,72,30,62,13,12,37,54,40,14,19,14,69,66,54,65,23,29,23,19,37,63,41,31,40,39,43,67,48,70,89,10,9,4,0,75,19,96,9,13,7,52,37,40,97,19,23,10,50,2
Caris LeVert,IND,26.2,Wing,1148,82,91,57,46,60,0,19,64,68,87,49,95,36,97,82,69,71,57,76,26,42,4,77,92,40,29,33,77,87,24,33,12,44,5,78,94,30,86,92,66,88,13,75,26,56,48,86,83,77,92,76,84,99,10,95,71,100,60,57,91,28,90,29,73,8,54,86,27,71,92,46,64,55,0,68,2,5,99,95,57,2,81,2,14,93,5,6,54,7,29,48,71,66,75,18,27,21,56,98,69,93,8,24,13,49,20,97,85,81,92
Caris LeVert,BKN,26.2,Combo,325,83,66,70,80,51,99,69,17,69,30,75,98,29,98,76,62,75,53,73,23,38,68,84,88,22,86,63,84,71,81,21,48,64,30,57,72,43,67,80,84,91,47,49,54,49,49,55,55,84,91,34,91,85,44,79,81,29,84,53,69,49,7,37,28,66,76,38,77,57,64,64,67,20,35,42,37,65,89,88,53,34,10,12,87,10,88,8,10,2,38,66,62,10,38,0,63,40,70,90,34,79,13,32,21,41,42,87,30,76,99
Damion Lee,GSW,28.0,Wing,1015,20,72,30,54,77,0,90,98,23,76,95,14,90,37,67,77,77,23,23,26,76,30,96,95,89,90,30,96,94,85,73,91,89,81,87,64,82,79,68,79,82,84,10,40,12,74,52,62,96,94,29,93,94,74,95,78,29,77,23,20,66,54,40,58,26,42,9,24,8,43,42,43,58,29,52,36,43,65,59,23,73,55,59,70,36,60,64,20,53,96,95,99,69,98,68,56,74,14,50,24,34,83,83,87,97,73,6,17,7,34
Saben Lee,DET,21.4,Point,752,89,68,0,77,55,95,75,6,95,55,57,30,45,80,89,34,22,12,34,15,20,50,64,51,85,65,40,64,55,42,75,99,92,98,86,1,54,2,98,10,61,94,45,27,33,40,12,15,64,16,49,9,20,30,32,7,98,0,12,27,19,2,30,17,78,42,40,14,22,47,56,55,9,45,72,58,77,82,84,12,27,3,34,19,1,40,36,2,13,43,55,18,66,23,0,0,67,98,77,11,52,32,7,7,57,69,50,34,23,0
Alex Len,WAS,27.4,Big,880,83,19,24,59,58,76,19,24,88,4,21,33,76,27,31,31,76,54,49,63,54,81,84,89,81,27,49,84,91,43,76,64,58,60,81,75,57,75,29,87,78,49,52,71,64,29,48,36,84,56,87,49,10,47,16,91,92,90,54,47,48,81,60,42,77,23,50,37,44,67,75,78,26,84,34,71,90,33,55,54,64,84,63,60,43,58,72,79,75,82,94,53,29,56,0,0,15,67,89,15,74,51,26,31,81,15,33,26,24,21
Kawhi Leonard,LAC,29.3,Forward,1769,33,97,98,56,74,83,91,94,76,99,47,97,93,97,81,89,68,72,89,65,16,10,60,48,41,76,79,60,58,65,63,47,63,33,63,3,36,4,75,62,74,89,25,21,15,30,53,42,60,61,45,49,30,26,39,83,60,67,72,82,22,52,28,29,50,85,75,81,86,92,50,75,11,32,58,42,95,80,91,72,36,63,39,28,70,25,35,55,47,76,90,92,62,87,86,76,79,32,91,92,96,6,29,13,71,79,99,93,93,96
Kira Lewis Jr.,NOP,19.6,Point,817,66,64,2,14,9,0,0,62,30,11,7,14,7,14,39,93,44,79,54,92,34,97,10,10,15,56,45,10,13,58,93,45,73,23,57,25,15,14,24,19,15,46,72,43,62,53,37,39,10,20,92,16,28,69,35,26,88,21,79,87,44,58,39,58,25,53,40,77,53,67,39,49,51,57,55,58,17,57,44,79,32,49,31,19,63,26,43,77,38,7,30,14,5,7,31,38,36,70,45,18,30,73,45,43,9,26,18,14,18,36
Damian Lillard,POR,30.3,Point,2396,45,16,98,20,57,0,59,97,77,98,34,91,98,77,30,82,82,67,62,35,74,37,83,59,84,68,65,83,90,55,65,9,40,4,10,28,65,40,70,86,90,47,40,49,41,69,57,64,83,69,54,51,33,66,28,82,31,67,67,63,89,16,58,25,91,95,59,75,68,9,58,32,7,89,63,84,49,67,62,67,14,21,21,72,73,79,4,12,4,80,59,27,55,48,3,75,79,61,5,59,11,11,86,77,75,79,77,70,68,89
Nassir Little,POR,20.7,Wing,549,79,1,55,91,88,95,50,0,53,50,96,7,66,5,24,80,6,3,25,9,5,20,43,91,35,20,12,43,64,21,38,40,18,79,43,8,91,49,92,87,95,97,83,57,80,2,4,1,43,84,37,78,93,85,92,55,43,50,3,11,3,11,26,13,76,9,13,73,54,76,64,71,1,66,100,100,4,60,36,3,18,26,24,96,14,98,1,21,1,62,68,82,75,85,0,29,32,68,41,58,48,29,56,45,82,32,47,46,27,56
Kevon Looney,GSW,24.7,Big,1149,21,15,27,71,39,61,24,24,33,25,36,4,43,79,99,49,90,86,77,66,67,85,82,77,85,20,64,82,82,20,86,63,45,72,58,85,52,83,35,39,30,81,5,23,4,26,92,82,82,61,87,61,55,95,52,62,72,64,86,87,73,58,48,61,33,79,94,47,90,80,15,28,71,79,3,39,44,50,46,86,45,48,59,37,67,41,41,26,55,48,46,43,41,30,0,0,8,71,54,74,59,44,33,35,53,8,76,63,55,21
Brook Lopez,MIL,32.6,Big,1901,76,27,81,28,5,94,7,90,38,37,53,34,63,3,3,79,79,54,73,19,42,73,87,93,30,82,39,87,93,72,75,18,42,13,23,84,97,96,46,93,90,79,13,67,27,38,49,42,87,58,89,61,66,56,70,41,86,43,54,30,26,43,80,56,84,75,84,37,77,95,28,70,35,98,19,91,55,10,14,54,99,51,99,75,71,88,98,25,96,58,82,78,91,87,56,40,46,25,58,45,49,81,74,76,78,46,36,37,61,80
Robin Lopez,WAS,32.6,Big,1336,49,4,87,68,1,81,5,46,46,86,74,44,84,21,20,36,44,30,17,86,57,45,68,82,63,23,72,68,61,24,12,44,18,82,32,93,3,52,6,96,93,70,63,41,54,84,14,29,68,79,13,86,98,75,96,41,7,56,30,14,63,21,82,74,75,55,52,43,44,3,29,11,21,68,71,76,25,65,54,30,84,7,95,93,88,91,55,2,69,88,68,96,5,99,0,0,15,48,100,6,96,46,19,28,85,15,81,70,64,21
Kevin Love,CLE,32.2,Big,621,0,47,99,7,93,0,88,83,23,29,44,84,37,84,73,51,46,29,45,26,17,59,73,68,50,47,80,73,83,41,68,63,65,55,49,52,67,63,82,65,79,20,55,92,82,62,35,41,73,21,42,18,25,94,24,22,37,24,29,49,24,23,3,5,11,52,28,51,32,57,22,33,69,32,3,9,72,80,80,29,47,83,44,14,72,8,75,85,80,24,28,70,38,37,62,53,57,3,22,81,43,66,98,94,13,61,38,56,76,91
Kyle Lowry,TOR,34.6,Point,1598,52,30,18,68,84,89,23,59,61,80,61,45,84,61,66,36,66,38,40,10,88,67,87,85,87,41,42,87,80,48,68,86,74,85,80,80,86,90,20,71,49,31,70,22,48,59,69,70,87,88,57,83,33,52,38,97,56,95,38,37,87,95,65,89,16,23,43,85,63,50,24,32,89,62,58,65,66,3,7,38,40,93,22,65,74,40,30,82,22,77,82,20,48,36,93,73,83,30,25,75,27,45,93,86,59,83,20,36,20,55
Timothe Luwawu-Cabarrot,BKN,25.5,Wing,956,22,63,18,68,32,86,71,43,34,39,38,43,19,42,45,49,61,61,49,92,60,3,53,28,43,70,64,53,23,84,43,90,42,94,47,59,26,43,56,37,42,0,40,50,42,83,100,100,53,2,26,1,9,13,3,2,6,2,61,40,52,2,61,46,75,13,95,75,97,19,32,28,84,48,18,28,96,11,37,61,82,2,86,64,83,51,56,3,73,22,12,8,57,12,17,51,30,47,18,21,9,87,69,83,16,30,12,14,20,23
Trey Lyles,SAS,25.0,Big,306,1,12,100,3,78,0,33,0,48,2,0,15,46,8,14,99,20,12,31,17,11,71,60,50,90,97,15,60,79,83,97,76,96,10,42,18,91,66,44,63,50,53,94,2,50,1,93,49,60,13,54,8,82,24,86,3,81,2,12,49,12,52,2,23,1,80,5,7,3,79,52,70,8,43,73,59,67,85,85,12,23,85,25,47,30,71,17,88,11,49,88,22,20,11,0,35,70,28,26,72,38,73,81,77,46,71,23,31,69,21
Theo Maledon,OKC,19.4,Combo,1742,26,46,53,21,63,78,49,16,64,45,49,52,16,54,61,10,27,10,7,33,49,30,80,92,13,42,77,80,73,39,33,55,19,87,98,5,18,3,93,77,94,32,29,70,46,62,68,71,80,76,69,75,57,31,63,76,97,73,10,3,61,52,45,63,30,57,7,76,12,18,6,4,41,8,86,33,49,79,73,10,90,45,97,91,52,94,66,30,78,17,6,38,48,37,30,36,35,45,57,31,45,40,74,63,11,33,51,61,53,56
Terance Mann,LAC,24.0,Wing,1131,45,29,6,86,75,85,35,65,72,70,28,35,83,58,77,82,78,36,85,70,0,3,94,94,75,62,68,94,63,58,85,92,89,83,79,76,81,87,15,90,78,33,1,89,14,72,92,93,94,100,77,100,97,75,92,99,95,99,36,85,0,1,3,3,9,72,96,45,92,4,73,42,80,1,27,1,43,94,89,36,12,4,20,49,9,52,6,4,6,78,82,39,31,29,65,51,85,92,75,44,66,60,3,4,76,86,76,55,74,53
Nico Mannion,GSW,19.6,Point,265,16,59,25,61,50,98,0,0,68,50,45,32,9,32,52,7,98,97,97,14,68,99,83,34,89,35,98,83,42,32,93,98,93,93,81,3,97,34,8,57,21,59,58,89,82,11,23,14,83,80,85,68,89,30,87,39,51,32,97,87,88,91,66,93,14,47,75,93,95,93,93,97,96,81,13,53,18,6,4,97,100,81,100,99,99,96,97,40,97,5,14,7,2,0,0,57,76,14,55,57,55,61,77,75,0,67,2,7,11,34
Boban Marjanovic,DAL,32.2,Big,224,38,1,21,100,91,99,84,98,64,63,34,80,45,14,7,98,53,61,65,13,80,84,43,54,37,21,92,43,57,27,16,21,11,69,51,9,78,24,90,44,71,24,43,56,47,19,88,77,43,44,55,49,82,77,85,26,48,30,61,59,64,44,82,78,72,54,49,31,40,54,92,87,29,75,68,78,22,53,43,61,36,18,35,16,21,16,52,19,56,20,46,22,28,18,0,0,0,64,90,73,89,0,24,21,26,0,79,53,74,0
Lauri Markkanen,CHI,23.4,Big,1315,11,14,95,6,47,0,33,82,25,53,88,59,71,11,8,76,67,71,80,73,26,50,59,9,76,88,68,59,25,82,99,89,96,42,2,37,25,26,4,62,22,73,2,33,2,90,84,92,59,47,97,41,32,81,9,61,90,79,71,72,12,98,75,83,38,99,90,15,62,18,46,36,25,93,41,84,24,47,36,71,86,98,78,4,3,4,99,100,96,71,39,86,24,82,93,62,86,18,24,28,18,83,91,91,57,86,12,30,54,68
