player,team,age,pos,min,blk%_rank,stl%_rank,foul%_rank,fgor%_rank,fgdr%_rank,ftor%_rank,ftdr%_rank,ft%_rank,sfld%_rank,ffld%_rank,and1%_rank,usage_rank,psa_rank,ast%_rank,ast:usg_rank,tov%_rank,diff_rank,offense:_pts/poss_rank,offense:_efg%_rank,offense:_tov%_rank,offense:_orb%_rank,offense:_ft_rate_rank,defense:_pts/poss_rank,defense:_efg%_rank,defense:_tov%_rank,defense:_orb%_rank,defense:_ft_rate_rank,onoff_opp_halfcourt_halfcourt:_pts/play_rank,onoff_opp_halfcourt_halfcourt:_oreb%_rank,onoff_opp_halfcourt_halfcourt:_%_of_plays_rank,onoff_opp_halfcourt_putbacks:_pts/miss_rank,onoff_opp_halfcourt_putbacks:_plays/miss_rank,onoff_opp_halfcourt_putbacks:_pts/play_rank,onoff_opp_team_fg%:_rim_rank,onoff_opp_team_fg%:_short_mid_rank,onoff_opp_team_fg%:_long_mid_rank,onoff_opp_team_fg%:_all_mid_rank,onoff_opp_team_fg%:_corner_three_rank,onoff_opp_team_fg%:_non_corner_rank,onoff_opp_team_fg%:_all_three_rank,onoff_opp_shot_frequency:_rim_rank,onoff_opp_shot_frequency:_short_mid_rank,onoff_opp_shot_frequency:_long_mid_rank,onoff_opp_shot_frequency:_all_mid_rank,onoff_opp_shot_frequency:_corner_three_rank,onoff_opp_shot_frequency:_non_corner_rank,onoff_opp_shot_frequency:_all_three_rank,onoff_opp_transition_all_transition:_pts+/poss_rank,onoff_opp_transition_all_transition:_freq_rank,onoff_opp_transition_all_transition:_pts/play_rank,onoff_opp_transition_off_steals:_pts+/poss_rank,onoff_opp_transition_off_steals:_freq_rank,onoff_opp_transition_off_steals:_pts/play_rank,onoff_opp_transition_off_live_rebounds:_pts+/poss_rank,onoff_opp_transition_off_live_rebounds:_freq_rank,onoff_opp_transition_off_live_rebounds:_pts/play_rank,onoff_team_halfcourt_halfcourt:_pts/play_rank,onoff_team_halfcourt_halfcourt:_oreb%_rank,onoff_team_halfcourt_halfcourt:_%_of_plays_rank,onoff_team_halfcourt_putbacks:_pts/miss_rank,onoff_team_halfcourt_putbacks:_plays/miss_rank,onoff_team_halfcourt_putbacks:_pts/play_rank,onoff_team_team_fg%:_rim_rank,onoff_team_team_fg%:_short_mid_rank,onoff_team_team_fg%:_long_mid_rank,onoff_team_team_fg%:_all_mid_rank,onoff_team_team_fg%:_corner_three_rank,onoff_team_team_fg%:_non_corner_rank,onoff_team_team_fg%:_all_three_rank,onoff_team_shot_frequency:_rim_rank,onoff_team_shot_frequency:_short_mid_rank,onoff_team_shot_frequency:_long_mid_rank,onoff_team_shot_frequency:_all_mid_rank,onoff_team_shot_frequency:_corner_three_rank,onoff_team_shot_frequency:_non_corner_rank,onoff_team_shot_frequency:_all_three_rank,onoff_team_transition_all_transition:_pts+/poss_rank,onoff_team_transition_all_transition:_freq_rank,onoff_team_transition_all_transition:_pts/play_rank,onoff_team_transition_off_steals:_pts+/poss_rank,onoff_team_transition_off_steals:_freq_rank,onoff_team_transition_off_steals:_pts/play_rank,onoff_team_transition_off_live_rebounds:_pts+/poss_rank,onoff_team_transition_off_live_rebounds:_freq_rank,onoff_team_transition_off_live_rebounds:_pts/play_rank,efg%_rank,rim_accuracy_rank,short_mid_accuracy_rank,long_mid_accuracy_rank,all_mid_accuracy_rank,corner_three_accuracy_rank,non_corner_accuracy_rank,all_three_accuracy_rank,rim_frequency_rank,short_mid_frequency_rank,long_mid_frequency_rank,all_mid_frequency_rank,corner_three_frequency_rank,non_corner_frequency_rank,all_three_frequency_rank,2p%_overall_rank,3p%_overall_rank,astd%_all_overall_rank,astd%_rim_overall_rank,astd%_mid_overall_rank,astd%_three_overall_rank
Antonio Daniels,OKC,29.6,Combo,1998,18,11,100,11,37,82,19,71,0,0,0,40,96,74,84,91,78,88,71,60,28,100,45,61,40,55,17,47,43,59,35,21,62,48,27,76,55,75,80,87,46,35,97,93,9,7,5,44,93,28,38,63,35,48,93,36,86,39,42,87,72,89,53,53,75,69,84,20,35,93,9,14,4,65,75,73,48,19,70,21,33,39,67,26,81,74,89,88,53,79,94,29,30,56,82,37,47,26,60,44,93,32,95,86,93,86
Marquis Daniels,DAL,23.8,Combo,1355,79,89,58,100,60,65,46,5,0,0,0,49,58,18,9,61,17,15,7,39,76,47,39,20,86,31,67,37,37,43,43,53,36,7,22,19,13,77,83,89,34,64,54,63,15,75,52,56,23,58,34,52,37,66,27,62,12,74,67,34,75,7,6,21,13,11,88,9,24,86,87,15,37,32,29,28,14,33,23,13,35,19,28,54,34,47,68,89,7,46,0,4,2,96,100,12,60,18,12,12,72,2,79,30,74,5
Antonio Davis,CHI,36.0,Big,1825,33,18,95,47,32,25,52,73,0,0,0,33,46,61,70,35,43,30,26,70,59,9,59,36,37,83,93,41,82,54,68,82,40,24,31,59,46,39,40,36,59,4,35,8,83,88,92,77,13,86,63,4,59,77,33,87,30,57,38,53,47,61,55,4,80,24,34,23,24,64,44,55,49,54,37,41,42,40,48,22,29,15,64,37,75,40,42,41,68,52,0,0,0,43,59,74,69,0,0,0,41,0,33,59,20,0
Baron Davis,GSW,25.6,Point,985,91,74,74,24,70,83,54,42,0,0,0,98,76,94,44,52,93,87,38,95,75,86,87,65,98,35,34,85,22,24,4,6,15,49,15,79,61,30,75,58,85,96,9,46,23,14,13,75,55,80,97,6,93,30,47,46,66,75,87,25,48,12,57,84,8,18,41,33,32,67,9,19,6,91,84,90,93,83,91,100,42,98,51,70,52,61,57,43,22,26,0,57,36,67,35,2,6,48,94,87,59,36,87,65,91,96
Baron Davis,NOP,25.6,Combo,590,60,88,51,61,58,96,54,32,0,0,0,100,63,100,82,89,67,97,86,97,93,62,6,52,26,2,14,33,6,15,6,8,22,45,95,53,89,15,58,33,13,95,44,85,63,48,52,28,43,34,64,43,35,24,9,46,91,91,66,56,87,9,28,92,37,68,34,61,52,91,73,0,1,65,94,92,99,11,98,100,17,100,94,29,89,40,42,58,19,21,48,51,36,51,4,25,12,53,95,89,32,38,89,82,77,89
Dale Davis,GSW,35.6,Big,572,79,47,41,70,38,0,71,19,0,0,0,15,20,44,74,64,49,25,28,27,45,37,79,86,67,38,50,94,32,30,35,13,70,84,13,96,75,48,60,56,69,25,51,32,76,24,41,15,19,15,31,64,28,27,11,24,23,62,15,52,63,36,48,36,27,19,60,48,53,47,94,39,78,7,39,21,30,22,36,35,18,44,43,18,38,16,37,7,9,3,0,0,0,80,73,14,27,0,0,0,17,0,43,19,70,0
Dale Davis,IND,35.6,Big,726,70,65,53,96,71,50,43,29,0,0,0,9,80,40,67,62,87,77,89,46,91,2,82,94,24,4,97,73,29,2,21,7,74,97,76,21,36,97,49,80,72,2,61,13,29,88,78,99,11,100,98,37,98,97,0,99,59,90,100,97,98,32,72,96,96,98,39,58,47,90,84,49,71,3,10,3,47,97,9,68,98,26,49,93,38,85,86,29,7,10,0,0,0,86,46,24,18,0,0,0,86,0,72,54,52,0
Josh Davis,PHI,24.2,Big,293,16,49,40,56,24,78,76,0,0,0,0,75,17,48,30,87,81,57,46,95,35,61,88,98,26,90,5,95,65,55,11,56,1,25,62,99,97,95,90,95,29,58,92,89,67,10,20,68,54,72,46,24,51,72,87,78,75,14,70,58,55,55,37,75,22,34,13,40,23,91,1,6,0,72,99,98,65,43,73,66,15,90,60,74,55,36,8,0,9,1,0,58,48,47,0,14,1,98,96,98,10,48,9,13,0,95
Ricky Davis,BOS,25.1,Wing,2670,50,56,77,38,8,70,38,58,0,96,0,77,78,77,62,17,19,28,37,14,30,97,21,77,57,4,7,82,9,29,10,7,45,76,45,78,72,52,88,85,25,83,94,96,6,16,8,3,76,3,6,77,7,9,88,8,36,34,34,20,24,31,34,69,36,50,54,53,57,24,51,60,59,88,53,68,56,20,49,43,37,43,67,41,58,65,78,28,93,86,61,47,61,50,66,81,77,37,26,23,84,60,72,71,59,72
Carlos Delfino,DET,22.2,Wing,438,77,84,25,55,39,0,88,2,0,0,0,32,7,52,69,33,12,28,48,31,5,84,8,1,44,55,21,2,45,13,34,28,50,31,33,3,5,24,2,3,9,41,98,95,5,67,34,32,26,46,19,78,26,52,12,59,74,3,7,33,11,82,35,10,91,54,20,83,64,41,23,71,53,35,66,56,7,9,1,7,78,2,14,9,3,5,14,16,18,16,0,25,5,86,5,32,14,43,60,55,17,6,53,56,43,5
Tony Delk,ATL,30.8,Combo,1343,28,46,47,54,42,0,60,21,0,0,0,72,60,11,4,98,80,89,87,95,9,83,46,85,67,62,1,38,50,76,80,57,88,64,93,65,90,15,91,64,77,40,35,29,25,48,37,66,92,56,17,74,11,86,92,84,84,21,16,29,30,46,80,46,93,85,30,76,67,15,43,28,26,56,98,93,95,39,95,89,60,87,89,45,94,68,40,81,81,84,26,64,62,42,56,47,40,46,79,61,63,64,39,51,32,67
Luol Deng,CHI,19.5,Forward,1641,54,50,96,52,57,46,89,36,0,0,0,83,30,83,78,37,91,92,92,82,41,57,67,47,47,73,88,38,51,61,49,49,44,48,51,65,63,16,65,37,53,28,82,70,22,31,24,97,84,95,90,81,82,97,84,93,89,43,94,73,77,56,98,2,95,37,28,77,68,81,15,40,21,76,46,58,90,88,85,70,98,30,89,50,87,41,78,28,57,39,41,4,16,57,30,72,57,57,48,52,52,16,37,37,26,89
Boris Diaw,ATL,22.5,Wing,1168,84,41,22,80,61,55,40,29,0,0,0,44,19,92,97,5,76,41,37,48,57,59,91,93,77,44,29,86,57,48,76,69,72,76,73,89,91,87,52,77,43,76,20,38,76,61,70,83,64,81,88,69,92,64,76,56,35,41,71,54,46,59,75,46,7,12,46,61,57,35,69,38,50,65,62,64,74,60,78,57,23,70,78,68,78,16,76,50,59,57,18,0,0,70,76,62,70,33,29,24,71,1,67,52,55,5
Dan Dickau,NOP,26.1,Point,2023,28,48,33,26,37,87,39,77,0,0,0,81,61,61,46,59,54,84,82,60,66,63,19,26,4,83,54,31,81,89,95,98,33,24,14,29,14,75,74,84,78,58,65,68,9,13,9,2,85,3,18,29,26,3,77,2,72,66,69,82,87,65,62,17,96,89,71,43,54,72,85,15,34,37,54,49,89,42,93,83,87,89,84,38,87,44,24,39,87,76,75,30,41,52,61,35,41,67,70,63,50,41,52,30,54,85
DeSagana Diop,CLE,22.8,Big,237,93,29,7,32,20,0,21,0,0,0,0,10,0,61,91,83,24,1,4,6,13,26,98,99,65,31,5,100,26,84,94,92,82,96,61,98,97,99,66,96,15,9,82,44,95,79,90,22,87,22,61,62,79,10,100,7,1,4,15,8,5,41,12,3,50,14,15,7,6,7,75,59,72,86,68,77,69,24,52,77,22,59,65,14,55,1,15,3,26,4,0,0,0,14,62,87,92,0,83,80,1,0,84,100,22,0
Vlade Divac,LAL,36.7,Big,127,3,73,11,88,15,90,7,0,0,0,0,67,51,99,100,4,21,10,5,3,51,63,60,13,96,15,81,58,24,14,64,99,1,15,2,4,1,98,23,93,74,15,49,24,9,78,50,6,1,19,13,92,5,10,1,40,22,61,3,2,57,1,4,0,63,11,17,50,31,92,16,57,34,85,6,20,52,2,27,99,74,92,4,0,0,14,30,29,1,2,0,0,0,89,10,41,15,0,0,0,16,0,67,29,99,0
Juan Dixon,WAS,26.1,Combo,1018,39,60,46,74,49,88,28,97,0,0,0,84,70,46,18,68,25,41,49,64,33,45,21,34,4,48,32,20,53,17,33,29,48,46,33,27,26,44,86,82,15,78,90,93,32,33,29,11,48,8,19,22,14,18,58,13,54,30,7,6,8,20,15,77,83,89,35,59,52,12,12,72,43,86,85,88,43,3,71,45,21,77,38,11,53,70,81,82,63,77,19,56,51,23,63,60,54,70,56,58,74,51,51,25,49,81
Michael Doleac,MIA,27.4,Big,1138,29,34,34,22,41,50,90,25,0,0,0,49,7,51,52,92,16,13,4,73,43,11,41,34,92,25,36,44,45,52,51,33,76,41,47,13,19,78,72,83,26,34,90,81,16,55,38,53,37,62,72,13,78,33,53,40,14,59,3,2,1,19,9,22,49,42,69,16,28,2,6,100,100,35,17,18,26,12,47,55,28,78,20,21,26,30,3,84,87,90,0,0,0,9,23,98,97,0,59,57,35,0,2,34,9,0
Keyon Dooling,MIA,24.5,Point,1131,83,37,15,7,22,0,31,49,0,0,0,39,35,4,0,70,21,8,5,37,63,37,66,73,68,16,42,78,20,74,35,37,37,87,52,55,53,33,76,61,55,77,65,78,5,31,14,50,88,37,36,55,35,50,93,50,13,69,5,38,47,39,22,49,34,36,75,3,9,18,82,94,98,23,4,6,10,4,24,30,8,52,8,2,18,24,80,76,54,65,0,8,7,22,54,83,76,39,46,41,54,7,83,72,80,44
Predrag Drobnjak,ATL,29.0,Big,1416,24,64,80,9,17,63,11,87,0,0,0,82,27,45,26,78,70,40,64,41,11,50,85,74,54,92,80,70,95,50,83,76,80,59,24,91,75,45,62,57,54,16,57,28,76,54,64,67,40,71,57,9,67,61,73,62,70,15,42,15,25,21,65,35,52,46,36,80,74,45,49,59,56,45,52,50,41,50,38,23,24,28,56,49,49,39,34,27,81,65,75,15,56,15,32,82,67,90,87,88,32,56,18,71,20,93
Chris Duhon,CHI,22.2,Point,2134,17,41,44,6,65,63,87,37,0,0,0,9,13,43,89,41,72,61,51,87,64,8,74,17,74,84,94,41,85,88,69,75,52,19,45,42,40,18,20,9,79,3,38,8,52,83,80,65,74,60,97,80,88,26,55,28,47,71,57,65,55,67,60,13,78,41,11,52,32,86,71,12,21,58,43,49,71,52,76,83,77,82,56,39,65,39,0,67,2,13,63,38,43,63,39,0,0,76,96,94,7,43,9,33,30,22
Tim Duncan,SAS,28.5,Big,2192,94,41,98,69,98,74,98,40,0,0,0,98,66,97,77,89,99,96,97,83,48,55,97,93,72,74,91,91,96,96,90,93,77,94,93,50,87,27,62,46,20,52,79,77,68,49,56,86,80,90,72,74,66,82,55,88,94,60,67,74,60,82,61,88,93,97,91,80,94,77,91,23,58,57,13,20,83,79,84,93,82,95,54,58,48,63,81,63,80,74,0,0,0,27,95,50,81,67,72,67,63,0,91,62,93,74
Mike Dunleavy,GSW,24.1,Forward,2553,28,54,78,30,65,20,37,50,0,0,0,59,46,76,80,65,72,49,80,35,29,9,82,41,37,76,97,66,76,51,30,66,11,56,57,20,33,33,63,51,33,13,79,48,89,50,69,93,33,90,92,90,89,82,17,84,55,41,55,46,20,79,61,87,68,85,68,59,68,48,63,46,55,39,52,47,48,76,44,26,84,20,62,52,60,76,89,43,54,54,55,82,69,24,35,57,39,65,80,78,57,69,28,57,37,63
Ronald Dupree,DET,23.8,Wing,402,95,4,2,99,80,100,54,8,0,0,0,15,57,12,23,24,9,18,43,4,69,45,13,26,23,26,6,33,46,71,25,31,28,14,57,40,44,82,46,67,34,83,59,79,72,17,33,2,78,1,4,93,3,9,56,6,50,45,35,16,67,2,25,92,39,70,99,30,76,52,24,93,85,4,26,11,16,23,46,10,99,8,38,22,80,51,74,4,9,2,0,0,0,97,26,44,27,6,6,5,80,0,12,5,0,5
Howard Eisley,UTA,31.9,Combo,1356,61,44,21,12,4,93,33,61,0,0,0,61,26,88,88,19,30,33,55,19,67,30,33,39,33,40,52,28,40,68,59,48,64,40,28,88,81,31,29,24,52,97,28,81,25,14,13,64,34,69,50,81,51,70,26,72,29,67,43,39,43,46,35,91,63,84,60,14,23,39,51,29,28,82,76,81,55,37,41,31,10,22,71,57,68,33,35,44,70,72,0,24,23,28,12,86,70,14,61,40,51,23,63,47,51,51
Obinna Ekezie,ATL,29.2,Big,719,22,75,17,67,30,82,94,77,0,0,0,42,56,5,3,22,88,71,72,15,85,89,90,79,29,62,93,81,64,74,56,59,44,89,74,7,26,61,70,65,76,10,28,11,8,95,76,85,90,58,79,86,70,74,47,43,71,70,68,33,71,13,85,72,73,80,1,94,35,33,80,81,89,13,17,12,87,73,80,74,85,56,86,42,79,21,18,22,96,53,0,0,0,45,82,51,65,0,65,61,25,0,34,10,56,0
Francisco Elson,DEN,28.7,Big,882,66,85,32,27,47,62,61,16,0,0,0,22,39,43,61,49,33,30,25,72,64,16,41,10,97,29,43,35,43,15,42,48,43,26,3,28,4,64,54,61,47,65,77,80,22,23,19,21,4,46,14,15,32,43,5,58,28,62,44,38,46,39,32,61,26,32,67,78,84,8,68,87,89,53,40,43,50,34,42,76,86,31,29,28,44,46,87,74,25,26,0,0,0,47,22,84,64,0,0,0,50,0,10,3,27,0
Melvin Ely,CHA,26.5,Big,1621,64,36,60,56,2,33,79,20,0,0,0,80,28,69,48,43,66,64,56,67,57,57,63,73,41,55,70,59,66,89,67,60,65,53,68,86,88,87,15,44,57,55,27,30,82,41,57,63,85,48,68,45,81,49,86,30,76,41,19,37,62,18,56,29,41,33,87,91,95,34,93,35,73,43,39,38,59,17,67,39,23,54,69,14,66,19,48,49,21,37,0,0,0,28,99,26,83,0,0,0,23,0,95,90,86,0
Maurice Evans,SAC,26.0,Wing,1150,24,39,44,95,44,0,69,27,0,0,0,14,45,0,4,87,40,43,30,33,93,40,37,28,25,89,43,38,80,77,78,95,24,20,26,51,34,50,52,49,87,51,31,33,24,20,17,19,41,23,7,42,10,59,37,60,25,93,72,90,80,81,63,5,58,31,84,10,30,38,93,34,73,60,26,37,28,61,27,7,44,10,67,60,61,77,73,68,44,55,59,8,47,81,74,19,30,82,24,45,87,47,65,44,73,70
Reggie Evans,OKC,24.5,Big,1874,5,79,76,97,99,78,98,10,0,94,0,5,91,30,61,3,32,20,48,16,83,0,63,36,61,60,96,65,59,23,63,74,41,28,82,20,47,91,11,36,29,62,5,9,87,98,99,49,2,68,49,80,63,41,1,54,28,73,24,7,30,5,38,62,44,58,74,76,83,4,94,86,97,42,23,27,34,52,28,84,82,73,20,34,18,52,31,16,8,7,0,0,0,95,29,5,6,0,74,66,56,0,80,53,92,0
Michael Finley,DAL,31.7,Wing,2358,36,11,90,23,37,65,17,70,0,0,0,61,23,41,28,100,65,88,95,71,26,6,28,73,3,23,73,53,28,17,19,7,61,90,84,69,87,7,55,21,11,18,95,82,58,65,66,44,54,42,27,57,25,50,69,57,63,41,6,49,19,85,90,63,89,85,93,78,90,13,13,91,76,62,59,59,98,24,97,63,55,69,99,29,98,60,54,72,77,78,84,82,83,5,77,77,84,51,63,59,34,84,59,54,67,73
Derek Fisher,GSW,30.2,Combo,2196,25,37,63,32,30,56,74,87,0,0,0,54,68,58,56,65,46,34,21,89,21,83,61,82,39,50,23,76,39,52,53,39,61,81,25,88,71,65,76,80,71,49,88,84,3,10,4,24,76,21,71,74,51,10,83,14,45,24,50,47,45,51,16,15,35,22,80,37,51,33,28,67,52,80,51,63,22,58,20,28,59,27,27,66,24,58,46,26,61,51,58,67,66,11,26,74,51,79,70,75,37,68,49,96,44,54
Marcus Fizer,MIL,26.2,Big,833,20,70,68,3,75,38,37,54,0,0,0,86,35,90,81,40,19,21,70,21,2,33,32,16,92,49,57,22,41,89,87,77,86,5,75,56,68,44,57,49,6,42,90,84,46,85,80,37,59,33,54,56,49,32,76,32,48,2,3,3,4,9,41,72,58,70,69,77,82,15,74,22,36,88,85,89,57,30,77,46,44,54,66,28,82,24,20,62,79,77,0,0,0,19,78,73,86,79,77,78,33,0,66,67,61,0
Danny Fortson,OKC,28.6,Big,1039,3,17,4,100,83,57,20,100,0,99,0,32,100,1,1,1,67,71,52,12,94,95,55,70,34,49,34,53,60,70,70,61,70,57,66,53,61,17,87,64,83,41,68,60,12,13,9,41,69,41,41,16,60,40,18,39,52,95,57,99,97,96,32,62,48,59,37,47,40,90,17,31,16,21,63,51,12,24,17,20,24,35,12,41,16,79,25,95,0,97,0,0,0,100,3,0,0,0,0,0,79,0,83,73,14,0
Jeff Foster,IND,27.8,Big,1593,4,76,60,95,94,93,53,32,0,0,0,18,79,31,49,66,97,78,58,76,87,46,99,92,62,98,81,95,97,80,85,95,45,24,92,68,90,95,94,97,14,40,52,44,93,80,91,71,58,73,48,27,60,78,51,71,74,72,70,73,81,39,67,15,56,32,87,47,70,59,66,65,73,20,24,19,63,38,56,53,9,71,52,33,35,77,71,10,14,5,0,0,0,91,11,37,11,78,60,64,80,0,82,71,31,0
Adonal Foyle,GSW,29.7,Big,1687,97,21,59,63,34,68,68,13,0,0,0,7,32,33,60,59,67,48,70,26,55,14,76,75,46,35,96,76,46,43,87,85,77,72,88,33,68,59,45,49,57,26,36,24,59,68,68,63,10,70,50,52,56,59,10,67,62,34,77,61,57,58,34,82,76,84,46,69,65,66,83,27,48,26,45,38,25,89,19,17,76,11,43,80,37,64,36,75,71,80,0,0,0,68,85,17,40,0,0,0,66,0,60,20,82,0
Richie Frahm,POR,27.2,Wing,466,44,53,59,57,33,0,33,0,0,0,0,21,40,21,37,92,52,43,64,71,12,57,61,55,56,72,6,31,54,93,96,50,99,92,65,0,3,76,68,82,24,74,71,79,48,43,43,57,96,13,33,94,13,63,98,22,66,11,71,53,31,79,30,80,53,72,85,27,50,44,22,20,13,99,74,91,46,49,51,54,30,58,37,69,42,86,8,92,40,52,89,30,77,32,1,14,5,96,85,95,14,78,18,50,38,53
Steve Francis,ORL,27.7,Combo,2963,75,51,61,96,72,75,95,76,0,0,0,96,89,93,60,25,90,91,91,49,22,93,67,39,17,95,94,34,93,54,67,65,59,52,12,30,13,44,83,77,75,21,66,44,12,43,25,80,70,74,87,48,77,61,53,55,84,18,46,75,24,96,88,77,64,76,97,51,82,72,63,45,52,21,36,31,84,65,81,72,64,65,72,39,67,39,75,67,33,35,74,31,34,75,53,77,79,16,16,14,58,36,98,68,95,93
Matt Freije,NOP,23.1,Forward,426,0,57,48,22,28,100,39,0,0,0,0,22,2,20,24,72,44,25,76,9,12,24,72,29,91,72,62,71,80,2,41,14,83,3,91,54,78,80,60,76,9,36,78,67,90,77,87,12,3,25,2,0,20,62,25,46,79,11,36,8,43,4,89,97,50,83,5,72,36,28,30,69,54,64,65,67,17,38,24,20,4,18,31,58,47,2,0,50,35,33,0,18,28,2,26,78,61,80,93,89,2,19,11,98,24,11
Dan Gadzuric,MIL,26.7,Big,1770,82,60,53,98,97,60,91,11,0,0,0,26,78,9,10,53,68,64,55,65,91,4,65,41,13,85,95,56,97,25,50,51,47,81,83,25,48,23,6,4,70,13,22,11,83,72,81,18,4,39,54,28,54,11,2,29,30,93,86,82,86,59,83,11,46,24,14,88,69,74,60,79,79,4,14,7,78,71,79,66,52,80,79,68,76,88,55,37,11,22,0,0,0,97,33,3,5,0,0,0,87,0,76,57,64,0
Alex Garcia,NOP,24.7,Combo,145,72,18,39,98,7,0,91,0,0,0,0,77,2,63,46,81,21,19,47,15,47,9,43,12,75,84,21,5,59,74,22,35,18,51,2,48,3,96,31,79,1,2,98,73,97,97,99,100,89,100,95,98,49,99,70,99,43,74,71,17,59,4,94,99,15,44,2,54,11,32,67,30,40,93,58,74,50,78,38,65,52,78,36,99,26,14,49,46,4,4,0,0,17,89,5,16,11,82,54,63,18,19,47,47,25,70
Kevin Garnett,MIN,28.5,Big,3114,56,93,100,49,99,67,89,88,0,84,0,97,77,99,99,77,62,70,69,66,28,71,49,23,62,82,45,15,73,57,78,83,56,38,42,41,38,40,32,29,73,84,54,75,50,4,8,79,58,94,66,68,81,75,64,87,82,17,31,15,9,47,83,68,54,65,22,48,42,88,48,72,67,65,0,5,53,57,45,52,57,58,48,61,40,67,78,80,83,86,0,4,7,17,83,70,89,0,80,79,68,4,54,34,58,99
Pat Garrity,ORL,28.2,Big,901,5,36,72,1,2,44,27,99,0,0,0,51,21,37,30,96,28,46,27,83,33,60,20,39,31,43,9,17,41,45,36,79,8,18,47,64,58,21,80,59,61,67,54,64,37,21,22,66,52,63,26,7,30,78,79,78,77,48,17,13,14,26,31,34,39,35,2,54,22,9,4,36,8,95,100,100,3,13,6,4,83,6,7,33,10,55,33,90,80,86,56,35,44,1,5,71,34,97,97,98,51,44,3,79,16,74
Pau Gasol,MEM,24.3,Big,1776,76,43,89,40,44,75,70,75,0,0,0,95,90,95,84,48,68,81,81,34,83,61,41,43,36,74,79,57,93,20,54,49,54,47,38,67,58,41,38,36,3,88,43,75,89,91,96,12,13,30,4,17,9,42,18,63,83,75,75,82,84,66,65,48,28,30,58,77,77,82,78,2,7,48,89,83,17,45,16,5,36,15,45,57,33,75,83,60,53,59,0,0,0,57,93,27,52,76,67,70,75,0,80,44,87,74
Devean George,LAL,27.2,Wing,302,33,28,24,53,95,95,97,0,0,0,0,40,28,5,6,76,37,18,32,73,1,82,75,3,100,90,52,19,83,84,39,82,8,70,3,4,2,48,2,3,68,71,14,28,86,27,48,95,78,82,82,98,48,90,88,82,17,1,7,1,1,9,82,57,25,29,35,10,14,6,24,30,18,100,95,99,98,14,99,90,72,67,98,6,99,54,19,44,4,12,33,89,72,7,41,23,23,95,91,95,1,72,32,32,58,82
Eddie Gill,IND,26.2,Combo,941,49,96,11,33,77,0,67,95,0,0,0,18,72,19,35,11,17,11,15,5,38,91,51,19,87,67,72,46,55,53,65,83,40,64,60,62,67,8,4,2,25,100,26,89,40,20,23,35,31,35,49,38,67,28,74,21,13,28,17,35,25,63,13,6,31,12,45,39,37,50,2,63,17,79,82,84,38,26,48,31,6,23,57,37,77,30,9,18,32,16,48,49,47,26,39,19,18,93,82,93,5,49,32,98,21,46
Kendall Gill,MIL,36.4,Wing,271,82,91,7,73,63,0,0,0,0,0,0,31,23,73,87,78,68,23,50,50,13,48,96,87,96,37,15,88,61,100,97,97,67,43,60,56,58,9,100,96,50,76,83,87,16,11,9,86,98,66,76,98,72,61,95,34,27,23,18,43,24,70,11,45,28,28,96,97,98,27,20,24,15,87,94,94,61,72,54,46,78,30,68,26,78,15,84,30,14,16,0,0,0,62,23,92,81,50,12,19,28,0,27,23,19,5
Manu Ginobili,SAS,27.3,Wing,2187,63,96,49,67,75,78,51,51,0,97,0,79,100,94,88,10,100,98,97,75,74,91,94,62,89,48,92,84,48,97,44,70,19,71,61,59,61,23,50,34,52,81,28,51,30,52,41,92,96,80,78,91,55,88,69,83,96,74,47,88,79,86,79,93,87,97,75,43,70,96,22,19,12,76,32,47,94,43,98,94,23,96,87,41,92,91,64,86,6,63,52,62,63,89,70,1,7,66,61,62,95,64,74,77,78,62
Gordan Giricek,UTA,27.4,Wing,1599,32,37,29,14,59,46,63,63,0,0,0,74,34,71,57,58,81,57,52,61,57,49,87,87,55,40,77,90,52,24,42,31,61,61,46,71,67,86,75,88,45,20,38,22,60,87,84,56,54,48,65,62,49,34,44,37,57,66,20,26,33,33,61,54,61,61,9,26,12,86,72,29,41,25,25,24,68,46,70,53,32,51,71,43,79,45,59,47,87,80,19,84,55,39,69,85,85,32,32,25,63,57,48,35,41,36
Anthony Goldwire,MIL,33.2,Point,430,0,26,76,30,85,93,0,0,0,0,0,6,80,35,83,98,63,87,90,73,39,76,28,27,34,17,93,30,16,49,49,21,71,51,39,67,56,35,35,30,4,71,91,92,75,66,75,39,37,45,95,90,92,5,9,15,94,37,22,32,26,60,48,87,76,88,50,85,84,20,78,4,13,51,99,97,63,64,89,56,14,97,73,80,85,94,70,4,65,22,0,93,84,13,7,4,4,87,98,98,48,84,2,35,9,28
Drew Gooden,CLE,23.1,Big,2507,49,74,84,52,95,68,87,87,0,86,0,82,60,74,57,79,74,85,83,77,26,72,44,11,14,97,99,14,98,69,69,84,37,6,37,46,39,54,9,14,43,25,23,15,87,87,92,59,36,49,39,65,17,71,8,69,95,9,10,79,48,89,53,98,38,88,22,93,78,78,96,15,59,7,33,17,23,19,37,37,28,61,27,32,30,58,61,79,52,73,0,0,0,44,82,45,63,81,82,82,63,0,48,28,59,74
